Type,Step Size,Goal Bias,Spacing,Steepness,Path Length,Path Nodes,Smooth Length,Smooth Nodes,Total Nodes,Time Taken,Obstacles
Greedy,2,0.37,0,12,110.67556748885234,68,104.03247846681346,70,3273,11.173080205917358,19
Speedy,2,0.37,0.5,12,105.55175157100467,60,92.90087882994386,62,1537,6.204751491546631,19
Normal,2,0,0,12,111.90181952909735,63,98.32273724464133,65,3204,9.241620302200317,19
Spaced,2,0,0.5,12,103.31130602179412,62,94.43457985938717,64,2483,9.61340594291687,19
Greedy,2,0.37,0,12,100.07077623350762,52,93.58897503483513,54,411,1.1350104808807373,19
Speedy,2,0.37,0.5,12,92.69674152956867,53,85.27438056292429,55,2067,8.666837930679321,19
Normal,2,0,0,12,100.35684494687693,62,91.99396672681496,64,3664,11.240348815917969,19
Spaced,2,0,0.5,12,106.96283905465758,61,92.87201185516312,63,2411,9.588868141174316,19
Greedy,2,0.37,0,12,108.02599467088018,65,98.2189061971854,67,2675,8.282222747802734,19
Speedy,2,0.37,0.5,12,97.53934161286996,52,87.62853556937333,54,500,1.8013601303100586,19
Normal,2,0,0,12,105.82112778549546,62,97.12719865311834,64,3230,9.555757761001587,19
Spaced,2,0,0.5,12,105.38276165249715,59,95.56729130723095,61,1189,3.8271219730377197,19
Greedy,2,0.37,0,12,115.02801326527262,61,103.76332525260845,63,410,1.1124053001403809,19
Speedy,2,0.37,0.5,12,101.26939582936427,61,89.39592188472587,63,2280,11.056232690811157,19
Normal,2,0,0,12,117.12177799598383,70,106.39190361073395,72,3865,12.406591892242432,19
Spaced,2,0,0.5,12,102.11463920307534,58,94.43908722070314,60,1595,5.717422962188721,19
Greedy,2,0.37,0,12,111.37580199785064,66,99.76492788305477,68,2528,7.754939079284668,19
Speedy,2,0.37,0.5,12,103.31419418570209,60,94.30003215957719,62,2773,13.282915115356445,19
Normal,2,0,0,12,112.21789080010674,66,101.08683091597834,68,3663,11.470419883728027,19
Spaced,2,0,0.5,12,96.54974465167035,52,89.32196632791133,54,570,2.162355899810791,19
Greedy,2,0.37,0,12,107.4190676581162,59,96.30375246672422,61,2169,6.392545223236084,19
Speedy,2,0.37,0.5,12,91.29910819113572,48,84.3710182311713,50,1177,4.654831647872925,19
Normal,2,0,0,12,105.31152738149476,58,94.12309303713546,60,1310,3.1767191886901855,19
Spaced,2,0,0.5,12,98.94736652147346,63,90.2211141275241,65,2972,12.18220067024231,19
Greedy,2,0.37,0,12,119.06322319840669,73,106.2522648966166,75,3001,9.761080265045166,19
Speedy,2,0.37,0.5,12,95.06455561996013,52,87.81662338797258,54,665,2.865835666656494,19
Normal,2,0,0,12,102.93233324715395,55,92.17809937520303,57,1275,2.9455199241638184,19
Spaced,2,0,0.5,12,98.84311754821341,57,90.4015420323668,59,1144,3.978998899459839,19
Greedy,2,0.37,0,12,116.94446396131904,66,104.79607582836636,68,2463,7.39207911491394,19
Speedy,2,0.37,0.5,12,102.93857025639511,61,95.11365437378147,63,3034,15.499014139175415,19
Normal,2,0,0,12,105.60297013179557,63,96.44909521491208,65,4085,13.31428599357605,19
Spaced,2,0,0.5,12,99.13819115264776,58,88.99187800047439,60,1262,4.5373499393463135,19
Greedy,2,0.37,0,12,96.91091039912999,58,89.80429642213939,60,3298,11.037203073501587,19
Speedy,2,0.37,0.5,12,104.70411603390332,58,96.58230078102974,60,1717,7.46450662612915,19
Normal,2,0,0,12,106.00297210521795,62,95.87531303907876,64,2867,7.845495223999023,19
Spaced,2,0,0.5,12,108.56806994069665,63,97.99012812821175,65,2580,10.01396131515503,19
Greedy,2,0.37,0,12,103.5412710333528,56,96.1090785881765,58,475,1.2209179401397705,19
Speedy,2,0.37,0.5,12,92.20709669277451,51,85.41706818194181,53,1146,4.314508438110352,19
Normal,2,0,0,12,101.12089731558027,54,91.69739172944442,56,781,1.759124755859375,19
Spaced,2,0,0.5,12,104.09248684136239,58,96.3618560516034,60,2560,9.668769359588623,19
Greedy,2,0.37,0,12,107.31832804147437,65,97.30304021663616,67,2943,9.150911092758179,19
Speedy,2,0.37,0.5,12,98.69389565683089,54,90.65411044110614,56,705,3.1742939949035645,19
Normal,2,0,0,12,107.72944316480071,65,96.49214875045953,67,3108,8.923905849456787,19
Spaced,2,0,0.5,12,100.64617465205966,54,92.32403654668789,56,1180,3.77833890914917,19
Greedy,2,0.37,0,12,100.76694442593175,54,91.8096324947451,56,488,1.1994144916534424,19
Speedy,2,0.37,0.5,12,88.12223721286442,47,83.34413842284312,49,1016,3.9562008380889893,19
Normal,2,0,0,12,109.46101080322944,64,99.18812357467363,66,2907,8.060376644134521,19
Spaced,2,0,0.5,12,92.81947234778595,54,84.68515716253967,56,1815,6.358932018280029,19
Greedy,2,0.37,0,12,117.38426249182645,67,104.22205661582491,69,2166,6.337120532989502,19
Speedy,2,0.37,0.5,12,102.022541231113,58,94.58585954846052,60,1799,7.80064845085144,19
Normal,2,0,0,12,114.76897859571118,66,102.60328664800043,68,2195,5.35629940032959,19
Spaced,2,0,0.5,12,106.47222265704544,61,97.3235470395471,63,2986,12.518114566802979,19
Greedy,2,0.37,0,12,104.27085315033479,61,92.89817226443326,63,2141,6.041851758956909,19
Speedy,2,0.37,0.5,12,94.82574516496244,53,87.0262518061973,55,969,3.7386815547943115,19
Normal,2,0,0,12,109.11213542649953,63,99.55370699971857,65,2174,5.453092813491821,19
Spaced,2,0,0.5,12,105.67984178337606,63,93.30804471808045,65,2910,11.936566829681396,19
Greedy,2,0.37,0,12,101.5032928717578,65,92.79238787892058,67,2830,9.473850727081299,19
Speedy,2,0.37,0.5,12,102.1290711295453,61,95.76580173748897,63,2263,10.071481227874756,19
Normal,2,0,0,12,94.3113745711801,51,84.85409138861102,53,1128,2.597151756286621,19
Spaced,2,0,0.5,12,96.35876112387268,53,86.6914722734141,55,1365,4.46528434753418,19
Greedy,2,0.37,0,12,102.0599649227303,62,96.23014605602081,64,2775,8.546902656555176,19
Speedy,2,0.37,0.5,12,104.4162610468277,62,96.48624597333375,64,2101,9.619796752929688,19
Normal,2,0,0,12,100.7143714164716,57,91.0536341027509,59,1887,4.497690439224243,19
Spaced,2,0,0.5,12,102.46722287822435,64,94.14441051899244,66,2842,11.50200343132019,19
Greedy,2,0.37,0,12,104.43030231868032,59,96.78094331796443,61,2220,6.572052717208862,19
Speedy,2,0.37,0.5,12,100.79201363760049,59,91.94559225672812,61,1998,8.550415754318237,19
Normal,2,0,0,12,93.39811310997464,51,81.73747620186741,53,1406,3.3223888874053955,19
Spaced,2,0,0.5,12,109.41676624473911,69,101.13258414287257,71,2981,12.07479476928711,19
Greedy,2,0.37,0,12,95.65178370269534,51,86.00730976800179,53,1841,5.057652950286865,19
Speedy,2,0.37,0.5,12,92.01075809349956,51,85.29906458721976,53,996,3.725984811782837,19
Normal,2,0,0,12,104.32515260152397,56,94.46879492061983,58,1700,3.952268600463867,19
Spaced,2,0,0.5,12,102.41287611584852,57,94.86223434345183,59,1375,4.7606916427612305,19
Greedy,2,0.37,0,12,106.1462603464949,57,97.45262714071933,59,1627,4.509830713272095,19
Speedy,2,0.37,0.5,12,86.33260210624437,45,81.15559689106064,47,320,1.4110288619995117,19
Normal,2,0,0,12,107.11507876701627,59,97.48461658305037,61,902,2.0571022033691406,19
Spaced,2,0,0.5,12,102.3054520067489,55,92.25517416516313,57,1645,5.507130861282349,19
Greedy,2,0.37,0,12,111.80388533962814,66,101.57691218380428,68,3336,11.624815225601196,19
Speedy,2,0.37,0.5,12,95.72316857710958,54,87.43755498361375,56,998,3.8753015995025635,19
Normal,2,0,0,12,114.20893884117295,71,101.65506352893154,73,4068,13.256119966506958,19
Spaced,2,0,0.5,12,106.04353639755934,62,94.48695055240304,64,2736,10.7225341796875,19
Greedy,2,0.37,0,12,105.90197039391572,55,98.18731121536673,57,914,2.2788782119750977,19
Speedy,2,0.37,0.5,12,103.11604970828556,63,94.87012005425727,65,2450,11.372941493988037,19
Normal,2,0,0,12,111.43873191174227,68,101.28533985490027,70,3419,10.193090438842773,19
Spaced,2,0,0.5,12,100.35946522377023,60,90.06703233553854,62,2728,10.979654788970947,19
Greedy,2,0.37,0,12,105.8185262490659,68,95.31230793645531,70,2478,7.841932773590088,19
Speedy,2,0.37,0.5,12,108.24213852577056,62,99.23303864835205,64,2337,10.743653774261475,19
Normal,2,0,0,12,110.66437131648355,64,98.68868506702647,66,2658,7.191487789154053,19
Spaced,2,0,0.5,12,102.31969047034549,56,94.26501448224433,58,1512,5.066821575164795,19
Greedy,2,0.37,0,12,84.79456205012698,46,79.64551383811009,48,725,1.8211190700531006,19
Speedy,2,0.37,0.5,12,104.22821243959828,58,92.79559958539947,60,1502,5.9489850997924805,19
Normal,2,0,0,12,93.50319239914809,55,86.91641454528786,57,2149,5.170673847198486,19
Spaced,2,0,0.5,12,105.13377136434643,61,96.02228235404283,63,2114,7.5792083740234375,19
Greedy,2,0.37,0,12,100.01481982293498,58,94.05744471440273,60,1802,4.840662479400635,19
Speedy,2,0.37,0.5,12,96.4758160423094,54,92.56971103812346,56,1957,8.517694473266602,19
Normal,2,0,0,12,105.87055602267694,57,96.05632841381649,59,1296,2.9435336589813232,19
Spaced,2,0,0.5,12,101.76208119258371,60,92.0413396220783,62,3038,12.489145994186401,19
Greedy,2,0.37,0,12,95.0776254181788,54,85.52379931798293,56,1656,4.3436620235443115,19
Speedy,2,0.37,0.5,12,98.18970560642929,57,92.2715709477577,59,1498,5.671490430831909,19
Normal,2,0,0,12,91.37793350496386,48,83.79383501031246,50,598,1.530573844909668,19
Spaced,2,0,0.5,12,115.98258323905804,72,104.56489240206145,74,3128,12.665876626968384,19
Greedy,2,0.37,0,12,102.98602913483295,56,94.52532976293632,58,1063,2.7541184425354004,19
Speedy,2,0.37,0.5,12,104.0316817597827,62,95.39315945118877,64,1615,6.357605695724487,19
Normal,2,0,0,12,97.80429201007146,60,92.07266655762963,62,3387,10.605167388916016,19
Spaced,2,0,0.5,12,87.94173360802465,46,82.81814924555609,48,381,1.5836496353149414,19
Greedy,2,0.37,0,12,94.79500266738584,51,83.70127744671639,53,692,1.4890170097351074,19
Speedy,2,0.37,0.5,12,106.42352831540028,65,95.53221526725007,67,1973,8.689452409744263,19
Normal,2,0,0,12,108.72165475901919,65,100.28217232116914,67,3306,9.506287813186646,19
Spaced,2,0,0.5,12,112.17877770516793,66,100.38087279872452,68,2087,7.965653419494629,19
Greedy,2,0.37,0,12,106.0652721742918,61,92.70171714534838,63,2079,5.923830509185791,19
Speedy,2,0.37,0.5,12,96.58274193367043,55,90.14327421696296,57,422,1.5749926567077637,19
Normal,2,0,0,12,95.72377592669794,52,88.90651217947818,54,1346,3.145571708679199,19
Spaced,2,0,0.5,12,101.64971983203213,55,92.89019407369138,57,1104,3.6992921829223633,19
Greedy,2,0.37,0,12,112.79563279691946,68,100.89818905928654,70,2906,9.688733339309692,19
Speedy,2,0.37,0.5,12,104.95418026784162,59,95.56872047683534,61,1664,6.9000115394592285,19
Normal,2,0,0,12,111.64891219766004,60,96.45815468024134,62,1382,3.1941123008728027,19
Spaced,2,0,0.5,12,100.8070951543653,61,88.10133250704139,63,1877,6.8128342628479,19
Greedy,2,0.37,0,12,108.27532846341094,63,99.66785915385375,65,2400,7.386972904205322,19
Speedy,2,0.37,0.5,12,104.4993786362919,63,94.80376308586268,65,2730,13.301245927810669,19
Normal,2,0,0,12,105.13210835830152,56,93.50558251066,58,1883,4.625131845474243,19
Spaced,2,0,0.5,12,104.61720307249819,60,93.62268720304726,62,2544,9.79761528968811,19
Greedy,2,0.37,0,12,95.49501900155681,52,88.6314410317938,54,659,1.6599698066711426,19
Speedy,2,0.37,0.5,12,103.98854696070454,56,94.62779729128174,58,751,3.049933671951294,19
Normal,2,0,0,12,110.08804671626575,70,100.35879721800532,72,4278,14.306167602539062,19
Spaced,2,0,0.5,12,103.05060616863612,56,93.38266756583863,58,2777,10.62063217163086,19
Greedy,2,0.37,0,12,106.75537418586116,62,98.8330374528243,64,1654,4.3472113609313965,19
Speedy,2,0.37,0.5,12,107.28636482680167,61,97.44597554549085,63,2100,9.410828590393066,19
Normal,2,0,0,12,92.61311581152009,49,84.92184286256717,51,695,1.6194684505462646,19
Spaced,2,0,0.5,12,98.04519472517015,52,90.54999992685586,54,771,2.9170234203338623,19
Greedy,2,0.37,0,12,105.75872028958139,55,97.10431699548548,57,889,2.381516456604004,19
Speedy,2,0.37,0.5,12,96.94461169170016,54,92.39911204549523,56,2478,10.519258975982666,19
Normal,2,0,0,12,105.54878680546021,56,95.7970413061055,58,1056,2.5696988105773926,19
Spaced,2,0,0.5,12,109.76979503915506,63,99.22125422146011,65,2106,7.882152318954468,19
Greedy,2,0.37,0,12,112.52207105173363,66,101.43692052103442,68,4455,17.7608482837677,19
Speedy,2,0.37,0.5,12,104.55300869801397,57,94.21445428058833,59,1420,6.170987367630005,19
Normal,2,0,0,12,117.32698168516734,64,109.00842325570284,66,1407,3.343935966491699,19
Spaced,2,0,0.5,12,105.574806727599,62,95.96406121504758,64,1799,6.477660894393921,19
Greedy,2,0.37,0,12,97.03211626867005,54,86.3912049648579,56,899,2.146012783050537,19
Speedy,2,0.37,0.5,12,98.70983508641098,60,91.76764873112667,62,1627,6.573006868362427,19
Normal,2,0,0,12,90.9731007568161,51,82.6949918105942,53,636,1.4812188148498535,19
Spaced,2,0,0.5,12,105.48668584414708,60,94.38191215363328,62,1240,4.136019706726074,19
Greedy,2,0.37,0,12,98.21963043227555,53,91.91364379177084,55,602,1.5288176536560059,19
Speedy,2,0.37,0.5,12,98.54170203889497,57,90.69392008182662,59,2011,9.016515016555786,19
Normal,2,0,0,12,103.1352587801647,61,92.73399795157638,63,2646,7.09961462020874,19
Spaced,2,0,0.5,12,95.61583891766941,53,87.86910814133172,55,964,3.6126604080200195,19
Greedy,2,0.37,0,12,103.10838170495052,58,95.80911284520442,60,516,1.3444421291351318,19
Speedy,2,0.37,0.5,12,94.53168582813124,54,86.11233573625168,56,1430,5.554538011550903,19
Normal,2,0,0,12,108.57648145138178,58,98.18155619809404,60,1375,3.329854965209961,19
Spaced,2,0,0.5,12,101.7262358979701,60,94.09056924041427,62,2611,10.134866952896118,19
Greedy,2,0.37,0,12,105.60388470833458,56,95.72708104780989,58,693,1.8504512310028076,19
Speedy,2,0.37,0.5,12,106.767620466656,56,98.55604442428309,58,579,2.4669015407562256,19
Normal,2,0,0,12,101.14455899024078,55,93.4607542576812,57,2375,5.989471197128296,19
Spaced,2,0,0.5,12,110.97769200467755,66,100.46808324722284,68,2555,9.828060626983643,19
Greedy,2,0.37,0,12,101.49557558858402,55,93.61462403957673,57,676,1.7474043369293213,19
Speedy,2,0.37,0.5,12,85.67823058694056,47,79.86540564509463,49,523,1.9622533321380615,19
Normal,2,0,0,12,107.52260190332889,65,98.25196915976016,67,2697,7.1823413372039795,19
Spaced,2,0,0.5,12,100.03177579197005,54,89.45589919652596,56,1111,3.9601166248321533,19
Greedy,2,0.37,0,12,102.82215252035678,65,94.27875801026373,67,4202,16.579378843307495,19
Speedy,2,0.37,0.5,12,96.33967412441321,55,89.47855580973551,57,857,3.333367109298706,19
Normal,2,0,0,12,100.82817010512252,54,92.34379253998128,56,602,1.4949579238891602,19
Spaced,2,0,0.5,12,102.46056969428143,57,90.84491732011716,59,3282,13.3621346950531,19
Greedy,2,0.37,0,12,108.95790973366526,58,98.07038408251582,60,885,2.081547737121582,19
Speedy,2,0.37,0.5,12,103.6682728909554,54,95.10821929742089,56,368,1.565725564956665,19
Normal,2,0,0,12,113.34861030257646,72,102.2924886789598,74,4074,13.06015658378601,19
Spaced,2,0,0.5,12,96.73206231164677,52,87.13894779828392,54,1430,4.958905458450317,19
Greedy,2,0.37,0,12,109.5104329383419,64,100.6288629487777,66,3086,10.015684843063354,19
Speedy,2,0.37,0.5,12,105.51252038577411,58,97.48549904834378,60,563,2.4008421897888184,19
Normal,2,0,0,12,101.70125588089353,57,96.22242683098563,59,1918,4.549139976501465,19
Spaced,2,0,0.5,12,96.92596599549796,60,87.93741318261787,62,2210,8.151088237762451,19
Greedy,2,0.37,0,12,95.14398595934823,50,88.2984465894339,52,689,1.822439193725586,19
Speedy,2,0.37,0.5,12,103.7920154453529,61,97.20309592810932,63,2508,12.5087308883667,19
Normal,2,0,0,12,109.1691509103208,62,99.60308778490626,64,1976,4.801774978637695,19
